--dataset cifar --device cuda:0 --load /gscratch/aims/diffusion-attr/results_ming/cifar/retrain/models/5 --method retrain --excluded_class 5
[rank: 0] Seed set to 42
wandb: Currently logged in as: mingyulu (data_att). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.16.1
wandb: Run data is saved locally in /mmfs1/home/mingyulu/data_attribution/wandb/run-20231209_164734-ql61jol7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run fanciful-sun-118
wandb: ⭐️ View project at https://wandb.ai/data_att/Data%20Shapley%20for%20Diffusion
wandb: 🚀 View run at https://wandb.ai/data_att/Data%20Shapley%20for%20Diffusion/runs/ql61jol7
Running main_new.py with arguments
	load=/gscratch/aims/diffusion-attr/results_ming/cifar/retrain/models/5
	init=False
	dataset=cifar
	log_freq=20
	excluded_class=5
	method=retrain
	opt_seed=42
	device=cuda:0
	outdir=/gscratch/aims/diffusion-attr/results_ming
	db=None
	exp_name=None
	resume=False
	lr_scheduler=constant
	lr_warmup_steps=0
	adam_beta1=0.9
	adam_beta2=0.999
	adam_weight_decay=0.0
	adam_epsilon=1e-08
	ema_inv_gamma=1.0
	ema_power=0.75
	ema_max_decay=0.9999
	num_inference_steps=100
	num_train_steps=1000
Files already downloaded and verified
Files already downloaded and verified
Loading pruned/pretrained model from /gscratch/aims/diffusion-attr/results_ming/cifar/retrain/models/5
Epoch[1/800], Step[20/352], steps_time: 11.075, loss: 0.02882, gradient norms: 0.06248, parameters norms: 254.08592, lr: 0.000100
Epoch[1/800], Step[40/352], steps_time: 5.136, loss: 0.03019, gradient norms: 0.06444, parameters norms: 254.09883, lr: 0.000100
Epoch[1/800], Step[60/352], steps_time: 5.141, loss: 0.01848, gradient norms: 0.07566, parameters norms: 254.11044, lr: 0.000100
Epoch[1/800], Step[80/352], steps_time: 5.163, loss: 0.02518, gradient norms: 0.05977, parameters norms: 254.12123, lr: 0.000100
Epoch[1/800], Step[100/352], steps_time: 5.174, loss: 0.02363, gradient norms: 0.02536, parameters norms: 254.13165, lr: 0.000100
Epoch[1/800], Step[120/352], steps_time: 5.184, loss: 0.03914, gradient norms: 0.04791, parameters norms: 254.14204, lr: 0.000100
Epoch[1/800], Step[140/352], steps_time: 5.372, loss: 0.03416, gradient norms: 0.02323, parameters norms: 254.15260, lr: 0.000100
Epoch[1/800], Step[160/352], steps_time: 5.197, loss: 0.03648, gradient norms: 0.06423, parameters norms: 254.16267, lr: 0.000100
Epoch[1/800], Step[180/352], steps_time: 5.210, loss: 0.03615, gradient norms: 0.06053, parameters norms: 254.17284, lr: 0.000100
Epoch[1/800], Step[200/352], steps_time: 5.216, loss: 0.03584, gradient norms: 0.05817, parameters norms: 254.18352, lr: 0.000100
Epoch[1/800], Step[220/352], steps_time: 5.220, loss: 0.02589, gradient norms: 0.03339, parameters norms: 254.19333, lr: 0.000100
Epoch[1/800], Step[240/352], steps_time: 5.216, loss: 0.03378, gradient norms: 0.02928, parameters norms: 254.20329, lr: 0.000100
